roll_no,full_name,email,dept_code,section,batch_year,cgpa,backlogs,placement_status
CB.SC.U4CSE23102,Rishabh Menon,cb.sc.u4cse23102@cb.students.amrita.edu,CSE,B,2027,8.22,0,Not Placed
CB.SC.U4CSE23103,Sneha Singh,cb.sc.u4cse23103@cb.students.amrita.edu,CSE,B,2027,6.49,0,Not Placed
CB.SC.U4CSE23104,Divya Verma,cb.sc.u4cse23104@cb.students.amrita.edu,CSE,B,2027,6.1,0,Not Placed
CB.SC.U4CSE23105,Pranav Pillai,cb.sc.u4cse23105@cb.students.amrita.edu,CSE,B,2027,9.5,0,Not Placed
CB.SC.U4CSE23106,Vishal Sharma,cb.sc.u4cse23106@cb.students.amrita.edu,CSE,B,2027,6.39,0,Not Placed
CB.SC.U4CSE23107,Aditya Gowda,cb.sc.u4cse23107@cb.students.amrita.edu,CSE,B,2027,8.45,0,Not Placed
CB.SC.U4CSE23108,Divya Kamath,cb.sc.u4cse23108@cb.students.amrita.edu,CSE,B,2027,9.49,0,Not Placed
CB.SC.U4CSE23109,Vishal Subramanian,cb.sc.u4cse23109@cb.students.amrita.edu,CSE,B,2027,5.77,2,Not Placed
CB.SC.U4CSE23110,Pranav Gowda,cb.sc.u4cse23110@cb.students.amrita.edu,CSE,B,2027,6.3,0,Not Placed
CB.SC.U4CSE23111,Riya Hegde,cb.sc.u4cse23111@cb.students.amrita.edu,CSE,B,2027,7.77,0,Not Placed
CB.SC.U4CSE23112,Harish Pillai,cb.sc.u4cse23112@cb.students.amrita.edu,CSE,B,2027,6.5,0,Not Placed
CB.SC.U4CSE23113,Siddharth Desai,cb.sc.u4cse23113@cb.students.amrita.edu,CSE,B,2027,5.88,1,Not Placed
CB.SC.U4CSE23114,Arjun Sharma,cb.sc.u4cse23114@cb.students.amrita.edu,CSE,B,2027,6.5,0,Not Placed
CB.SC.U4CSE23115,Meera Naidu,cb.sc.u4cse23115@cb.students.amrita.edu,CSE,B,2027,9.43,0,Not Placed
CB.SC.U4CSE23116,Lakshmi Desai,cb.sc.u4cse23116@cb.students.amrita.edu,CSE,B,2027,8.44,0,Not Placed
CB.SC.U4CSE23117,Aarav Shetty,cb.sc.u4cse23117@cb.students.amrita.edu,CSE,B,2027,6.3,0,Not Placed
CB.SC.U4CSE23118,Divya Hegde,cb.sc.u4cse23118@cb.students.amrita.edu,CSE,B,2027,5.76,2,Not Placed
CB.SC.U4CSE23119,Priya Menon,cb.sc.u4cse23119@cb.students.amrita.edu,CSE,B,2027,6.94,0,Not Placed
CB.SC.U4CSE23120,Neha Kumar,cb.sc.u4cse23120@cb.students.amrita.edu,CSE,B,2027,5.54,3,Not Placed
CB.SC.U4CSE23121,Priya Naidu,cb.sc.u4cse23121@cb.students.amrita.edu,CSE,B,2027,6.26,0,Not Placed
CB.SC.U4CSE23122,Neha Singh,cb.sc.u4cse23122@cb.students.amrita.edu,CSE,B,2027,6.43,0,Not Placed
CB.SC.U4CSE23123,Diya Prabhu,cb.sc.u4cse23123@cb.students.amrita.edu,CSE,B,2027,8.2,0,Not Placed
CB.SC.U4CSE23124,Sai Srinivasan,cb.sc.u4cse23124@cb.students.amrita.edu,CSE,B,2027,9.2,0,Not Placed
CB.SC.U4CSE23125,Pranav Gupta,cb.sc.u4cse23125@cb.students.amrita.edu,CSE,B,2027,6.48,0,Not Placed
CB.SC.U4CSE23126,Anirudh Nair,cb.sc.u4cse23126@cb.students.amrita.edu,CSE,B,2027,7.66,0,Not Placed
CB.SC.U4CSE23127,Vikram Mehta,cb.sc.u4cse23127@cb.students.amrita.edu,CSE,B,2027,7.51,0,Not Placed
CB.SC.U4CSE23128,Saanvi Verma,cb.sc.u4cse23128@cb.students.amrita.edu,CSE,B,2027,6.39,0,Not Placed
CB.SC.U4CSE23129,Siddharth Mehta,cb.sc.u4cse23129@cb.students.amrita.edu,CSE,B,2027,9.39,0,Not Placed
CB.SC.U4CSE23130,Saanvi Rao,cb.sc.u4cse23130@cb.students.amrita.edu,CSE,B,2027,7.29,0,Not Placed
CB.SC.U4CSE23201,Meera Venkatesh,cb.sc.u4cse23201@cb.students.amrita.edu,CSE,C,2027,8.56,0,Not Placed
CB.SC.U4CSE23202,Saanvi Gowda,cb.sc.u4cse23202@cb.students.amrita.edu,CSE,C,2027,9.32,0,Not Placed
CB.SC.U4CSE23203,Harish Joshi,cb.sc.u4cse23203@cb.students.amrita.edu,CSE,C,2027,6.82,0,Not Placed
CB.SC.U4CSE23204,Sneha Joshi,cb.sc.u4cse23204@cb.students.amrita.edu,CSE,C,2027,7.74,0,Not Placed
CB.SC.U4CSE23205,Riya Naidu,cb.sc.u4cse23205@cb.students.amrita.edu,CSE,C,2027,6.36,0,Not Placed
CB.SC.U4CSE23206,Vikram Gupta,cb.sc.u4cse23206@cb.students.amrita.edu,CSE,C,2027,8.72,0,Not Placed
CB.SC.U4CSE23207,Siddharth Raman,cb.sc.u4cse23207@cb.students.amrita.edu,CSE,C,2027,5.78,3,Not Placed
CB.SC.U4CSE23208,Kavya Joshi,cb.sc.u4cse23208@cb.students.amrita.edu,CSE,C,2027,9.49,0,Not Placed
CB.SC.U4CSE23209,Rohan Rao,cb.sc.u4cse23209@cb.students.amrita.edu,CSE,C,2027,9.43,0,Not Placed
CB.SC.U4CSE23210,Saanvi Iyer,cb.sc.u4cse23210@cb.students.amrita.edu,CSE,C,2027,9.3,0,Not Placed
CB.SC.U4CSE23211,Pooja Sharma,cb.sc.u4cse23211@cb.students.amrita.edu,CSE,C,2027,6.55,0,Not Placed
CB.SC.U4CSE23212,Sneha Reddy,cb.sc.u4cse23212@cb.students.amrita.edu,CSE,C,2027,6.13,0,Not Placed
CB.SC.U4CSE23213,Lakshmi Gowda,cb.sc.u4cse23213@cb.students.amrita.edu,CSE,C,2027,8.17,0,Not Placed
CB.SC.U4CSE23214,Vikram Verma,cb.sc.u4cse23214@cb.students.amrita.edu,CSE,C,2027,7.55,0,Not Placed
CB.SC.U4CSE23215,Suraj Shetty,cb.sc.u4cse23215@cb.students.amrita.edu,CSE,C,2027,7.89,0,Not Placed
CB.SC.U4CSE23216,Karthik Prabhu,cb.sc.u4cse23216@cb.students.amrita.edu,CSE,C,2027,6.19,0,Not Placed
CB.SC.U4CSE23217,Rahul Sharma,cb.sc.u4cse23217@cb.students.amrita.edu,CSE,C,2027,6.31,0,Not Placed
CB.SC.U4CSE23218,Rohan Subramanian,cb.sc.u4cse23218@cb.students.amrita.edu,CSE,C,2027,6.17,0,Not Placed
CB.SC.U4CSE23219,Ananya Desai,cb.sc.u4cse23219@cb.students.amrita.edu,CSE,C,2027,8.02,0,Not Placed
CB.SC.U4CSE23220,Kavya Desai,cb.sc.u4cse23220@cb.students.amrita.edu,CSE,C,2027,8.71,0,Not Placed
CB.SC.U4CSE23221,Rohan Iyer,cb.sc.u4cse23221@cb.students.amrita.edu,CSE,C,2027,5.98,3,Not Placed
CB.SC.U4CSE23222,Kavya Rao,cb.sc.u4cse23222@cb.students.amrita.edu,CSE,C,2027,9.26,0,Not Placed
CB.SC.U4CSE23223,Varun Naidu,cb.sc.u4cse23223@cb.students.amrita.edu,CSE,C,2027,7.75,0,Not Placed
CB.SC.U4CSE23224,Rohan Hegde,cb.sc.u4cse23224@cb.students.amrita.edu,CSE,C,2027,5.8,3,Not Placed
CB.SC.U4CSE23225,Vikram Sharma,cb.sc.u4cse23225@cb.students.amrita.edu,CSE,C,2027,6.88,0,Not Placed
CB.SC.U4CSE23226,Varun Das,cb.sc.u4cse23226@cb.students.amrita.edu,CSE,C,2027,7.13,0,Not Placed
CB.SC.U4CSE23227,Abhishek Verma,cb.sc.u4cse23227@cb.students.amrita.edu,CSE,C,2027,8.4,0,Not Placed
CB.SC.U4CSE23228,Vihaan Kamath,cb.sc.u4cse23228@cb.students.amrita.edu,CSE,C,2027,7.3,0,Not Placed
CB.SC.U4CSE23229,Divya Naidu,cb.sc.u4cse23229@cb.students.amrita.edu,CSE,C,2027,9.36,0,Not Placed
CB.SC.U4CSE23230,Abhishek Desai,cb.sc.u4cse23230@cb.students.amrita.edu,CSE,C,2027,7.02,0,Not Placed
CB.EN.U4EEE23001,Varsha Verma,cb.en.u4eee23001@cb.students.amrita.edu,EEE,A,2027,6.93,0,Not Placed
CB.EN.U4EEE23002,Vikram Hegde,cb.en.u4eee23002@cb.students.amrita.edu,EEE,A,2027,8.86,0,Not Placed
CB.EN.U4EEE23003,Keerthi Kamath,cb.en.u4eee23003@cb.students.amrita.edu,EEE,A,2027,7.07,0,Not Placed
CB.EN.U4EEE23004,Varsha Krishnan,cb.en.u4eee23004@cb.students.amrita.edu,EEE,A,2027,8.05,0,Not Placed
CB.EN.U4EEE23005,Nikhil Subramanian,cb.en.u4eee23005@cb.students.amrita.edu,EEE,A,2027,6.46,0,Not Placed
CB.EN.U4EEE23006,Lakshmi Gowda,cb.en.u4eee23006@cb.students.amrita.edu,EEE,A,2027,8.34,0,Not Placed
CB.EN.U4EEE23007,Karthik Desai,cb.en.u4eee23007@cb.students.amrita.edu,EEE,A,2027,6.08,0,Not Placed
CB.EN.U4EEE23008,Vikram Desai,cb.en.u4eee23008@cb.students.amrita.edu,EEE,A,2027,7.82,0,Not Placed
CB.EN.U4EEE23009,Ananya Hegde,cb.en.u4eee23009@cb.students.amrita.edu,EEE,A,2027,5.56,3,Not Placed
CB.EN.U4EEE23010,Divya Joshi,cb.en.u4eee23010@cb.students.amrita.edu,EEE,A,2027,6.26,0,Not Placed
CB.EN.U4EEE23011,Rohan Verma,cb.en.u4eee23011@cb.students.amrita.edu,EEE,A,2027,9.46,0,Not Placed
CB.EN.U4EEE23012,Kavya Reddy,cb.en.u4eee23012@cb.students.amrita.edu,EEE,A,2027,8.42,0,Not Placed
CB.EN.U4EEE23013,Vihaan Das,cb.en.u4eee23013@cb.students.amrita.edu,EEE,A,2027,6.03,0,Not Placed
CB.EN.U4EEE23014,Siddharth Prabhu,cb.en.u4eee23014@cb.students.amrita.edu,EEE,A,2027,5.81,2,Not Placed
CB.EN.U4EEE23015,Priya Joshi,cb.en.u4eee23015@cb.students.amrita.edu,EEE,A,2027,6.68,0,Not Placed
CB.EN.U4EEE23016,Aishwarya Naidu,cb.en.u4eee23016@cb.students.amrita.edu,EEE,A,2027,5.63,3,Not Placed
CB.EN.U4EEE23017,Riya Joshi,cb.en.u4eee23017@cb.students.amrita.edu,EEE,A,2027,5.71,2,Not Placed
CB.EN.U4EEE23018,Pranav Singh,cb.en.u4eee23018@cb.students.amrita.edu,EEE,A,2027,7.86,0,Not Placed
CB.EN.U4EEE23019,Nandini Raman,cb.en.u4eee23019@cb.students.amrita.edu,EEE,A,2027,5.86,1,Not Placed
CB.EN.U4EEE23020,Shruti Hegde,cb.en.u4eee23020@cb.students.amrita.edu,EEE,A,2027,8.65,0,Not Placed
CB.EN.U4EEE23021,Pooja Reddy,cb.en.u4eee23021@cb.students.amrita.edu,EEE,A,2027,7.81,0,Not Placed
CB.EN.U4EEE23022,Shruti Prabhu,cb.en.u4eee23022@cb.students.amrita.edu,EEE,A,2027,7.96,0,Not Placed
CB.EN.U4EEE23023,Sai Mehta,cb.en.u4eee23023@cb.students.amrita.edu,EEE,A,2027,9.08,0,Not Placed
CB.EN.U4EEE23024,Shruti Pillai,cb.en.u4eee23024@cb.students.amrita.edu,EEE,A,2027,6.81,0,Not Placed
CB.EN.U4EEE23025,Meera Desai,cb.en.u4eee23025@cb.students.amrita.edu,EEE,A,2027,5.68,2,Not Placed
CB.EN.U4EEE23026,Lakshmi Mehta,cb.en.u4eee23026@cb.students.amrita.edu,EEE,A,2027,7.27,0,Not Placed
CB.EN.U4EEE23027,Keerthi Mehta,cb.en.u4eee23027@cb.students.amrita.edu,EEE,A,2027,6.48,0,Not Placed
CB.EN.U4EEE23028,Sai Kamath,cb.en.u4eee23028@cb.students.amrita.edu,EEE,A,2027,8.32,0,Not Placed
CB.EN.U4EEE23029,Shruti Pillai,cb.en.u4eee23029@cb.students.amrita.edu,EEE,A,2027,7.29,0,Not Placed
CB.EN.U4EEE23030,Harish Das,cb.en.u4eee23030@cb.students.amrita.edu,EEE,A,2027,5.78,1,Not Placed
CB.EN.U4EEE23101,Shruti Rangan,cb.en.u4eee23101@cb.students.amrita.edu,EEE,B,2027,9.42,0,Not Placed
CB.EN.U4EEE23102,Aditya Krishnan,cb.en.u4eee23102@cb.students.amrita.edu,EEE,B,2027,5.9,2,Not Placed
CB.EN.U4EEE23103,Aditya Menon,cb.en.u4eee23103@cb.students.amrita.edu,EEE,B,2027,9.18,0,Not Placed
CB.EN.U4EEE23104,Ananya Patel,cb.en.u4eee23104@cb.students.amrita.edu,EEE,B,2027,6.3,0,Not Placed
CB.EN.U4EEE23105,Diya Menon,cb.en.u4eee23105@cb.students.amrita.edu,EEE,B,2027,5.54,3,Not Placed
CB.EN.U4EEE23106,Pooja Verma,cb.en.u4eee23106@cb.students.amrita.edu,EEE,B,2027,8.48,0,Not Placed
CB.EN.U4EEE23107,Amrita Kumar,cb.en.u4eee23107@cb.students.amrita.edu,EEE,B,2027,8.05,0,Not Placed
CB.EN.U4EEE23108,Anirudh Verma,cb.en.u4eee23108@cb.students.amrita.edu,EEE,B,2027,6.35,0,Not Placed
CB.EN.U4EEE23109,Amrita Kamath,cb.en.u4eee23109@cb.students.amrita.edu,EEE,B,2027,6.87,0,Not Placed
CB.EN.U4EEE23110,Swathi Iyer,cb.en.u4eee23110@cb.students.amrita.edu,EEE,B,2027,9.07,0,Not Placed
CB.EN.U4EEE23111,Diya Raman,cb.en.u4eee23111@cb.students.amrita.edu,EEE,B,2027,5.78,2,Not Placed
CB.EN.U4EEE23112,Suraj Nair,cb.en.u4eee23112@cb.students.amrita.edu,EEE,B,2027,8.7,0,Not Placed
CB.EN.U4EEE23113,Aishwarya Hegde,cb.en.u4eee23113@cb.students.amrita.edu,EEE,B,2027,6.59,0,Not Placed
CB.EN.U4EEE23114,Karthik Chopra,cb.en.u4eee23114@cb.students.amrita.edu,EEE,B,2027,6.84,0,Not Placed
CB.EN.U4EEE23115,Diya Kumar,cb.en.u4eee23115@cb.students.amrita.edu,EEE,B,2027,5.71,2,Not Placed
CB.EN.U4EEE23116,Neha Menon,cb.en.u4eee23116@cb.students.amrita.edu,EEE,B,2027,7.51,0,Not Placed
CB.EN.U4EEE23117,Anjali Prabhu,cb.en.u4eee23117@cb.students.amrita.edu,EEE,B,2027,6.69,0,Not Placed
CB.EN.U4EEE23118,Suraj Raman,cb.en.u4eee23118@cb.students.amrita.edu,EEE,B,2027,8.83,0,Not Placed
CB.EN.U4EEE23119,Anirudh Chopra,cb.en.u4eee23119@cb.students.amrita.edu,EEE,B,2027,6.41,0,Not Placed
CB.EN.U4EEE23120,Nikhil Singh,cb.en.u4eee23120@cb.students.amrita.edu,EEE,B,2027,8.07,0,Not Placed
CB.EN.U4EEE23121,Rohan Gowda,cb.en.u4eee23121@cb.students.amrita.edu,EEE,B,2027,7.35,0,Not Placed
CB.EN.U4EEE23122,Rishabh Iyer,cb.en.u4eee23122@cb.students.amrita.edu,EEE,B,2027,8.08,0,Not Placed
CB.EN.U4EEE23123,Rohan Kamath,cb.en.u4eee23123@cb.students.amrita.edu,EEE,B,2027,7.58,0,Not Placed
CB.EN.U4EEE23124,Ananya Desai,cb.en.u4eee23124@cb.students.amrita.edu,EEE,B,2027,8.88,0,Not Placed
CB.EN.U4EEE23125,Vishal Bhat,cb.en.u4eee23125@cb.students.amrita.edu,EEE,B,2027,8.92,0,Not Placed
CB.EN.U4EEE23126,Siddharth Gowda,cb.en.u4eee23126@cb.students.amrita.edu,EEE,B,2027,8.21,0,Not Placed
CB.EN.U4EEE23127,Aditya Gupta,cb.en.u4eee23127@cb.students.amrita.edu,EEE,B,2027,8.07,0,Not Placed
CB.EN.U4EEE23128,Siddharth Mehta,cb.en.u4eee23128@cb.students.amrita.edu,EEE,B,2027,9.05,0,Not Placed
CB.EN.U4EEE23129,Aditya Bhat,cb.en.u4eee23129@cb.students.amrita.edu,EEE,B,2027,6.55,0,Not Placed
CB.EN.U4EEE23130,Amrita Raman,cb.en.u4eee23130@cb.students.amrita.edu,EEE,B,2027,6.54,0,Not Placed
CB.EN.U4EEE23201,Anirudh Joshi,cb.en.u4eee23201@cb.students.amrita.edu,EEE,C,2027,6.91,0,Not Placed
CB.EN.U4EEE23202,Pranav Krishnan,cb.en.u4eee23202@cb.students.amrita.edu,EEE,C,2027,7.49,0,Not Placed
CB.EN.U4EEE23203,Vishal Reddy,cb.en.u4eee23203@cb.students.amrita.edu,EEE,C,2027,5.7,2,Not Placed
CB.EN.U4EEE23204,Pranav Rao,cb.en.u4eee23204@cb.students.amrita.edu,EEE,C,2027,8.56,0,Not Placed
CB.EN.U4EEE23205,Aarav Menon,cb.en.u4eee23205@cb.students.amrita.edu,EEE,C,2027,8.89,0,Not Placed
CB.EN.U4EEE23206,Varun Kumar,cb.en.u4eee23206@cb.students.amrita.edu,EEE,C,2027,7.53,0,Not Placed
CB.EN.U4EEE23207,Rahul Reddy,cb.en.u4eee23207@cb.students.amrita.edu,EEE,C,2027,7.78,0,Not Placed
CB.EN.U4EEE23208,Rahul Reddy,cb.en.u4eee23208@cb.students.amrita.edu,EEE,C,2027,5.68,2,Not Placed
CB.EN.U4EEE23209,Amrita Prabhu,cb.en.u4eee23209@cb.students.amrita.edu,EEE,C,2027,7,0,Not Placed
CB.EN.U4EEE23210,Diya Gowda,cb.en.u4eee23210@cb.students.amrita.edu,EEE,C,2027,8.6,0,Not Placed
CB.EN.U4EEE23211,Kavya Bhat,cb.en.u4eee23211@cb.students.amrita.edu,EEE,C,2027,5.75,3,Not Placed
CB.EN.U4EEE23212,Priya Chopra,cb.en.u4eee23212@cb.students.amrita.edu,EEE,C,2027,8.83,0,Not Placed
CB.EN.U4EEE23213,Lakshmi Rao,cb.en.u4eee23213@cb.students.amrita.edu,EEE,C,2027,9.31,0,Not Placed
CB.EN.U4EEE23214,Aarav Gowda,cb.en.u4eee23214@cb.students.amrita.edu,EEE,C,2027,8.68,0,Not Placed
CB.EN.U4EEE23215,Vihaan Gupta,cb.en.u4eee23215@cb.students.amrita.edu,EEE,C,2027,9.48,0,Not Placed
CB.EN.U4EEE23216,Anirudh Joshi,cb.en.u4eee23216@cb.students.amrita.edu,EEE,C,2027,6.54,0,Not Placed
CB.EN.U4EEE23217,Nikhil Rao,cb.en.u4eee23217@cb.students.amrita.edu,EEE,C,2027,5.89,2,Not Placed
CB.EN.U4EEE23218,Karthik Subramanian,cb.en.u4eee23218@cb.students.amrita.edu,EEE,C,2027,8.06,0,Not Placed
CB.EN.U4EEE23219,Meera Raman,cb.en.u4eee23219@cb.students.amrita.edu,EEE,C,2027,7.76,0,Not Placed
CB.EN.U4EEE23220,Varun Mehta,cb.en.u4eee23220@cb.students.amrita.edu,EEE,C,2027,7.78,0,Not Placed
CB.EN.U4EEE23221,Aarav Verma,cb.en.u4eee23221@cb.students.amrita.edu,EEE,C,2027,7.64,0,Not Placed
CB.EN.U4EEE23222,Ananya Venkatesh,cb.en.u4eee23222@cb.students.amrita.edu,EEE,C,2027,7.47,0,Not Placed
CB.EN.U4EEE23223,Divya Pillai,cb.en.u4eee23223@cb.students.amrita.edu,EEE,C,2027,8.34,0,Not Placed
CB.EN.U4EEE23224,Sneha Krishnan,cb.en.u4eee23224@cb.students.amrita.edu,EEE,C,2027,6.51,0,Not Placed
CB.EN.U4EEE23225,Sai Rangan,cb.en.u4eee23225@cb.students.amrita.edu,EEE,C,2027,7.97,0,Not Placed
CB.EN.U4EEE23226,Ananya Rao,cb.en.u4eee23226@cb.students.amrita.edu,EEE,C,2027,8.85,0,Not Placed
CB.EN.U4EEE23227,Varun Rao,cb.en.u4eee23227@cb.students.amrita.edu,EEE,C,2027,5.64,1,Not Placed
CB.EN.U4EEE23228,Rishabh Reddy,cb.en.u4eee23228@cb.students.amrita.edu,EEE,C,2027,8.45,0,Not Placed
CB.EN.U4EEE23229,Saanvi Gupta,cb.en.u4eee23229@cb.students.amrita.edu,EEE,C,2027,7.77,0,Not Placed
CB.EN.U4EEE23230,Neha Iyer,cb.en.u4eee23230@cb.students.amrita.edu,EEE,C,2027,7.51,0,Not Placed
CB.EN.U4ECE23001,Saanvi Singh,cb.en.u4ece23001@cb.students.amrita.edu,ECE,A,2027,9.4,0,Not Placed
CB.EN.U4ECE23002,Karthik Rao,cb.en.u4ece23002@cb.students.amrita.edu,ECE,A,2027,8.54,0,Not Placed
CB.EN.U4ECE23003,Siddharth Menon,cb.en.u4ece23003@cb.students.amrita.edu,ECE,A,2027,6.26,0,Not Placed
CB.EN.U4ECE23004,Priya Menon,cb.en.u4ece23004@cb.students.amrita.edu,ECE,A,2027,7.37,0,Not Placed
CB.EN.U4ECE23005,Lakshmi Nair,cb.en.u4ece23005@cb.students.amrita.edu,ECE,A,2027,7.23,0,Not Placed
CB.EN.U4ECE23006,Varsha Menon,cb.en.u4ece23006@cb.students.amrita.edu,ECE,A,2027,7.5,0,Not Placed
CB.EN.U4ECE23007,Rahul Kumar,cb.en.u4ece23007@cb.students.amrita.edu,ECE,A,2027,5.56,2,Not Placed
CB.EN.U4ECE23008,Abhishek Rao,cb.en.u4ece23008@cb.students.amrita.edu,ECE,A,2027,7.14,0,Not Placed
CB.EN.U4ECE23009,Aishwarya Subramanian,cb.en.u4ece23009@cb.students.amrita.edu,ECE,A,2027,9.43,0,Not Placed
CB.EN.U4ECE23010,Siddharth Kamath,cb.en.u4ece23010@cb.students.amrita.edu,ECE,A,2027,9.05,0,Not Placed
CB.EN.U4ECE23011,Lakshmi Pillai,cb.en.u4ece23011@cb.students.amrita.edu,ECE,A,2027,8.47,0,Not Placed
CB.EN.U4ECE23012,Harish Nair,cb.en.u4ece23012@cb.students.amrita.edu,ECE,A,2027,6,1,Not Placed
CB.EN.U4ECE23013,Ananya Pillai,cb.en.u4ece23013@cb.students.amrita.edu,ECE,A,2027,8.55,0,Not Placed
CB.EN.U4ECE23014,Keerthi Das,cb.en.u4ece23014@cb.students.amrita.edu,ECE,A,2027,8.61,0,Not Placed
CB.EN.U4ECE23015,Saanvi Srinivasan,cb.en.u4ece23015@cb.students.amrita.edu,ECE,A,2027,7.9,0,Not Placed
CB.EN.U4ECE23016,Karthik Mehta,cb.en.u4ece23016@cb.students.amrita.edu,ECE,A,2027,5.73,3,Not Placed
CB.EN.U4ECE23017,Swathi Rao,cb.en.u4ece23017@cb.students.amrita.edu,ECE,A,2027,6.44,0,Not Placed
CB.EN.U4ECE23018,Meera Menon,cb.en.u4ece23018@cb.students.amrita.edu,ECE,A,2027,8.8,0,Not Placed
CB.EN.U4ECE23019,Nikhil Gupta,cb.en.u4ece23019@cb.students.amrita.edu,ECE,A,2027,7.88,0,Not Placed
CB.EN.U4ECE23020,Rohan Nair,cb.en.u4ece23020@cb.students.amrita.edu,ECE,A,2027,9.31,0,Not Placed
CB.EN.U4ECE23021,Suraj Das,cb.en.u4ece23021@cb.students.amrita.edu,ECE,A,2027,6.87,0,Not Placed
CB.EN.U4ECE23022,Ananya Rangan,cb.en.u4ece23022@cb.students.amrita.edu,ECE,A,2027,7.71,0,Not Placed
CB.EN.U4ECE23023,Priya Das,cb.en.u4ece23023@cb.students.amrita.edu,ECE,A,2027,8.15,0,Not Placed
CB.EN.U4ECE23024,Sai Menon,cb.en.u4ece23024@cb.students.amrita.edu,ECE,A,2027,8.78,0,Not Placed
CB.EN.U4ECE23025,Rohan Shetty,cb.en.u4ece23025@cb.students.amrita.edu,ECE,A,2027,6.14,0,Not Placed
CB.EN.U4ECE23026,Riya Patel,cb.en.u4ece23026@cb.students.amrita.edu,ECE,A,2027,7.09,0,Not Placed
CB.EN.U4ECE23027,Nandini Krishnan,cb.en.u4ece23027@cb.students.amrita.edu,ECE,A,2027,5.91,1,Not Placed
CB.EN.U4ECE23028,Amrita Gupta,cb.en.u4ece23028@cb.students.amrita.edu,ECE,A,2027,7.63,0,Not Placed
CB.EN.U4ECE23029,Diya Reddy,cb.en.u4ece23029@cb.students.amrita.edu,ECE,A,2027,9.32,0,Not Placed
CB.EN.U4ECE23030,Swathi Prabhu,cb.en.u4ece23030@cb.students.amrita.edu,ECE,A,2027,8.54,0,Not Placed
CB.EN.U4ECE23101,Saanvi Mehta,cb.en.u4ece23101@cb.students.amrita.edu,ECE,B,2027,8.92,0,Not Placed
CB.EN.U4ECE23102,Rahul Raman,cb.en.u4ece23102@cb.students.amrita.edu,ECE,B,2027,6.03,0,Not Placed
CB.EN.U4ECE23103,Ananya Das,cb.en.u4ece23103@cb.students.amrita.edu,ECE,B,2027,9.27,0,Not Placed
CB.EN.U4ECE23104,Shruti Menon,cb.en.u4ece23104@cb.students.amrita.edu,ECE,B,2027,7.19,0,Not Placed
CB.EN.U4ECE23105,Siddharth Gowda,cb.en.u4ece23105@cb.students.amrita.edu,ECE,B,2027,7.52,0,Not Placed
CB.EN.U4ECE23106,Pooja Naidu,cb.en.u4ece23106@cb.students.amrita.edu,ECE,B,2027,8.62,0,Not Placed
CB.EN.U4ECE23107,Pooja Gupta,cb.en.u4ece23107@cb.students.amrita.edu,ECE,B,2027,7.19,0,Not Placed
CB.EN.U4ECE23108,Nikhil Kamath,cb.en.u4ece23108@cb.students.amrita.edu,ECE,B,2027,9.17,0,Not Placed
CB.EN.U4ECE23109,Diya Pillai,cb.en.u4ece23109@cb.students.amrita.edu,ECE,B,2027,8.65,0,Not Placed
CB.EN.U4ECE23110,Saanvi Srinivasan,cb.en.u4ece23110@cb.students.amrita.edu,ECE,B,2027,7.86,0,Not Placed
CB.EN.U4ECE23111,Harish Prabhu,cb.en.u4ece23111@cb.students.amrita.edu,ECE,B,2027,7.71,0,Not Placed
CB.EN.U4ECE23112,Varun Verma,cb.en.u4ece23112@cb.students.amrita.edu,ECE,B,2027,6.65,0,Not Placed
CB.EN.U4ECE23113,Aditya Kumar,cb.en.u4ece23113@cb.students.amrita.edu,ECE,B,2027,7.12,0,Not Placed
CB.EN.U4ECE23114,Priya Hegde,cb.en.u4ece23114@cb.students.amrita.edu,ECE,B,2027,8.87,0,Not Placed
CB.EN.U4ECE23115,Priya Kamath,cb.en.u4ece23115@cb.students.amrita.edu,ECE,B,2027,7.47,0,Not Placed
CB.EN.U4ECE23116,Nandini Srinivasan,cb.en.u4ece23116@cb.students.amrita.edu,ECE,B,2027,6.23,0,Not Placed
CB.EN.U4ECE23117,Suraj Menon,cb.en.u4ece23117@cb.students.amrita.edu,ECE,B,2027,5.81,3,Not Placed
CB.EN.U4ECE23118,Varun Shetty,cb.en.u4ece23118@cb.students.amrita.edu,ECE,B,2027,7.55,0,Not Placed
CB.EN.U4ECE23119,Aditya Kumar,cb.en.u4ece23119@cb.students.amrita.edu,ECE,B,2027,5.87,3,Not Placed
CB.EN.U4ECE23120,Aishwarya Gupta,cb.en.u4ece23120@cb.students.amrita.edu,ECE,B,2027,8.69,0,Not Placed
CB.EN.U4ECE23121,Vihaan Prabhu,cb.en.u4ece23121@cb.students.amrita.edu,ECE,B,2027,8.7,0,Not Placed
CB.EN.U4ECE23122,Shruti Kamath,cb.en.u4ece23122@cb.students.amrita.edu,ECE,B,2027,6.67,0,Not Placed
CB.EN.U4ECE23123,Anirudh Das,cb.en.u4ece23123@cb.students.amrita.edu,ECE,B,2027,7.79,0,Not Placed
CB.EN.U4ECE23124,Anjali Rao,cb.en.u4ece23124@cb.students.amrita.edu,ECE,B,2027,6.62,0,Not Placed
CB.EN.U4ECE23125,Riya Bhat,cb.en.u4ece23125@cb.students.amrita.edu,ECE,B,2027,5.85,1,Not Placed
CB.EN.U4ECE23126,Riya Rangan,cb.en.u4ece23126@cb.students.amrita.edu,ECE,B,2027,9.14,0,Not Placed
